class,fea18,fea13,fea7,fea12,fea25,fea24,fea10,fea11,fea23,fea17,fea16,fea15,fea8,fea2,fea9,fea4,fea5,fea19,fea21,fea20,fea3,fea22,fea26,fea14,fea1,fea6,27
1.0,0.46167296,0.00028167,0.000169,0.00039434,0.03092181,0.46140977,0.000169,0.00045067,5.665e-05,1.072e-05,0.00097162,0.00033801,0.00011267,0.00022534,0.00011267,0.00039434,0.000169,0.02976086,1.05e-06,0.00480321,0.00050701,0.00096974,0.00480325,0.00045067,0.000169,0.0,-1.05e-06
1.0,0.46180719,0.00027345,0.00016407,0.00021876,0.03038982,0.46172544,0.00010938,0.00054691,0.00013151,0.00012607,0.00099798,0.00043753,0.00021876,0.00032815,0.00016407,0.00038284,0.00016407,0.02950339,2.34e-06,0.00483437,0.00038284,0.00099725,0.00483452,0.0006016,0.00016407,5.469e-05,1.4e-06
1.0,0.46216187,0.00010791,0.00021582,0.00043165,0.03003298,0.46211761,0.00010791,0.00048561,5.872e-05,9.21e-05,0.00097928,0.00032374,0.00026978,0.00053956,0.00026978,0.00043165,5.396e-05,0.02928152,1.1e-06,0.00483316,0.00026978,0.0009738,0.00482759,0.00043165,0.00032374,0.0,3e-08
1.0,0.46006293,0.00011277,0.00033831,0.0003947,0.03176813,0.46057752,0.00028193,0.0003947,0.0001227,0.00012815,0.00102456,0.00033831,0.00022554,0.00022554,0.00033831,0.00033831,0.00011277,0.03100096,2.69e-06,0.00483082,0.00028193,0.00102354,0.00483276,0.00050747,0.0003947,0.00016916,1.67e-06
1.0,0.46083165,0.00011824,0.00041385,0.00047297,0.03101946,0.46107633,0.00023648,0.00017736,0.00011832,8.259e-05,0.00099172,0.00047297,0.00017736,0.00011824,0.00023648,0.00041385,0.00011824,0.03066631,1.1e-06,0.00480212,0.00041385,0.00099226,0.00480461,0.00047297,0.00053209,5.912e-05,2.11e-06
1.0,0.46081317,0.00020317,0.00013545,0.00013545,0.03023549,0.46321793,0.00020317,0.00060951,0.00013962,9.554e-05,0.00099875,0.00040634,0.0,0.00020317,0.00040634,0.00060951,0.00020317,0.02943952,2.12e-06,0.00473365,0.00033862,0.0009876,0.00473005,0.00074495,0.00020317,0.00013545,1.39e-06
1.0,0.45732485,0.00042467,0.00038928,0.00014156,0.03426118,0.45753359,0.00035389,0.00028311,0.00013787,0.00013208,0.00108389,0.00037158,0.00038928,0.00030081,0.00028311,0.00021233,0.00028311,0.03408108,8.2e-07,0.00488146,0.00037158,0.00107992,0.00488196,0.00047775,7.078e-05,0.00015925,7.4e-07
1.0,0.45878978,0.00029143,0.00034,0.00019428,0.03295205,0.4592824,0.00043714,0.00038857,0.0001102,7.967e-05,0.0010475,0.00038857,0.00019428,0.00029143,0.00024286,0.00038857,0.00024286,0.03238807,9.6e-07,0.00484429,0.00019428,0.00104529,0.0048444,0.00043714,0.00029143,4.857e-05,1.14e-06
1.0,0.45858107,0.00044735,0.00032534,8.134e-05,0.03320404,0.45863961,0.00032534,0.00032534,0.00010071,0.00012518,0.00106028,0.00032534,0.00024401,0.00024401,0.00036601,0.00032534,0.00016267,0.03283175,1.5e-06,0.00488114,0.00028468,0.00105647,0.00488108,0.00040668,0.000122,0.00024401,1.03e-06
1.0,0.46011089,0.00034185,0.00042731,4.273e-05,0.03216554,0.45981859,0.00012819,0.00021366,9.394e-05,0.00011636,0.00104086,0.00038458,0.00034185,0.00034185,0.00042731,0.00047004,8.546e-05,0.03118997,1.75e-06,0.00488224,0.00021366,0.00103879,0.00488188,0.00042731,0.00029912,0.00021366,1.51e-06
1.0,0.46079947,0.00043623,0.00028043,0.00034275,0.03105874,0.46124129,0.00012464,0.00046739,4.339e-05,0.00011126,0.00101314,0.00071666,0.00012464,0.00021811,9.348e-05,0.00037391,0.00012464,0.03025577,2.29e-06,0.00489516,0.00037391,0.00100933,0.00489609,0.00031159,0.00028043,0.0001558,1.9e-07
1.0,0.45663446,0.00035410000000000004,0.00028972,0.00016096,0.0349634,0.45733328,0.00032191,0.00028972,9.767e-05,8.179e-05,0.00114126,9.657e-05,0.00025753,0.00025753,0.00045068,0.00032191,0.00045068,0.03410263,3.500000000000001e-06,0.00493175,0.00019315,0.00113919,0.00493333,0.00025753,0.00028972,0.00048287,2.19e-06
1.0,0.46083177,0.00020533,0.00027378,0.00041067,0.03167009,0.46138981,0.00013689,0.00047911,6.149e-05,0.00010733,0.00101527,0.00034222,6.844e-05,0.00013689,0.00041067,0.00034222,6.844e-05,0.02955731,3.52e-06,0.00484272,0.00034222,0.00101625,0.00484671,0.00047911,0.00034222,0.00034222,3.49e-06
1.0,0.45906171,0.00021626,5.407e-05,0.00027033,0.03266372,0.45953384,0.0003244,0.00037846,9.061e-05,7.598e-05,0.00102801,0.00070286,0.00027033,0.00021626,0.00021626,0.00027033,0.00010813,0.03214263,1.66e-06,0.0048646,0.00037846,0.00102347,0.00486218,0.00037846,0.0001622,0.00027033,1.89e-06
1.0,0.46007026,0.00025291,0.00016861,0.00029506,0.03186081,0.46052686,0.00016861,0.00012646,9.554e-05,0.00012039,0.00097025,0.00059013,0.00033722,0.00021076,0.00021076,0.00037937,8.43e-05,0.03121496,6.6e-07,0.00478716,0.00063228,0.00097007,0.00478834,0.00042152,0.00016861,4.215e-05,1.1e-07
1.0,0.45487035,0.00026407,0.00026407,0.0,0.03650576,0.45519472,0.00039611,0.00013204,9.453e-05,8.994e-05,0.00119269,8.802e-05,0.00035210000000000005,0.00026407,0.00070419,0.00022006,0.00061617,0.03635346,2.15e-06,0.00494392,0.00013204,0.00118767,0.00494204,0.00026407,0.00017605,0.00066018,1.5e-06
1.0,0.45978392,0.00017384,0.00023178,0.00034767,0.03200028,0.45981274,0.00028973,0.00034767,0.00013984,0.00010374,0.00102872,0.00052151,0.00046356,0.00028973,0.00011589,0.00023178,0.00011589,0.03171973,1.26e-06,0.0048772,0.00040562,0.00102186,0.00487444,0.00046356,0.00028973,0.00011589,6.5e-07
1.0,0.46096994,0.00017083,0.00021354,0.00055521,0.03138428,0.46104993,0.00017083,0.0005125,9.338e-05,8.065e-05,0.00098892,0.0004698,0.00017083,0.00034167,0.00017083,0.00025625,0.00017083,0.03018475,1.6e-06,0.0048229,0.0004698,0.00098742,0.00482345,0.0004698,0.00017083,4.271e-05,2.3e-07
1.0,0.45818424,0.00042252,0.00023474,4.695e-05,0.03330718,0.45848522,0.00028168,0.00028168,9.43e-05,5.781e-05,0.00107723,0.00046947,0.00037558,0.00032863,0.00018779,0.00032863,0.00032863,0.03324243,7e-07,0.00491382,0.00028168,0.00107414,0.00491585,0.00032863,0.00014084,0.00018779,-6.8e-07
1.0,0.45971482,0.00029401,9.8e-05,0.000147,0.03189026,0.46020312,0.000147,0.00044101,6.447e-05,0.0001036,0.00104157,0.00053901,0.00039201,0.00029401,0.000196,0.00034301,0.000147,0.03152917,1.97e-06,0.00487711,0.00044101,0.00103594,0.00488135,0.00049001,0.000196,0.000245,1.52e-06
1.0,0.4625122999999999,0.0,0.00012189,0.00036567,0.02950823,0.46241557,0.00024378,0.00018284,4.263e-05,-2.5e-07,0.00096088,0.00060945,6.095e-05,0.00012189,0.00030473,0.00042662,0.00024378,0.0294111,9.4e-07,0.00478329,0.00042662,0.00095288,0.00477984,0.00030473,0.00036567,0.00012189,7.4e-07
1.0,0.46057667,0.00022158,0.00027697,0.00044315,0.03157287,0.46068921,0.00011079,0.00044315,0.00012892,0.00016701,0.00104498,0.00022158,0.00027697,0.00044315,0.00016618,0.00044315,0.00027697,0.03033109,2.42e-06,0.00489872,0.00022158,0.00103991,0.00489365,0.00033236,0.00044315,0.00011079,1.46e-06
1.0,0.4543542,0.00043351,0.00043351,5.419e-05,0.03725742,0.45458966,0.00070446,0.00027094,0.00013474,0.00014268,0.00116652,0.00016257,0.00037932,0.00037932,0.00016257,0.00027094,0.0004877,0.03668414,2.08e-06,0.00494539,5.419e-05,0.00116698,0.00494851,0.00027094,0.00027094,0.00016257,1.63e-06
1.0,0.46053672,0.0001965,0.00029475,0.00029475,0.03113635,0.46102019,0.00024562,0.00024562,5.486e-05,6.897e-05,0.00099058,0.00054037,0.00014737,0.00034387,0.00029475,0.00034387,0.00029475,0.03093979,8e-07,0.00482323,0.00029475,0.0009877,0.00482261,0.00034387,0.00014737,0.0,4.8e-07
1.0,0.46062991,0.00029746,0.00042494,0.00021247,0.03117733,0.46128671,0.00016997,0.00029746,0.00014231,0.00012387,0.00099409,0.00059491,0.00012748,0.00021247,0.00042494,0.00042494,0.00021247,0.03051667,1.8e-07,0.00477413,0.00038244,0.00099068,0.00477483,0.00059491,0.00016997,0.0,-1e-08
1.0,0.46068773,0.00025646,0.00035904,0.00020517,0.03176006,0.4596961,0.00030775,0.00025646,5.686e-05,4.798e-05,0.00100429,0.0006155,0.00030775,0.00030775,0.00025646,0.00025646,0.00020517,0.03145129,3.6e-07,0.00483871,0.00035904,0.00100035,0.00483894,0.00046163,0.00010258,0.0,1.06e-06
1.0,0.45844359,0.00027587,0.00034483,0.00034483,0.03401656,0.45852987,0.0004138,0.00055173,0.00012554,0.00013029,0.00109444,6.897e-05,6.897e-05,0.0002069,0.00034483,0.00034483,0.00034483,0.03219978,2.79e-06,0.00487383,0.00013793,0.00108958,0.00487209,0.0004138,0.00034483,0.00027587,8.7e-07
1.0,0.4576645,0.00025646,0.00041034,0.00025646,0.03421672,0.45745742,0.00046164,0.00020517,0.00012352,0.00012964,0.00106753,0.00015388,0.00025646,0.00020517,0.00041034,0.00025646,0.00030776,0.034083800000000004,6.8e-07,0.0048161,0.00035905,0.00106056,0.00481327,0.00051293,0.00020517,0.00015388,1.2e-06
1.0,0.45943162,0.00025663,0.00034217,0.00021386,0.03234774,0.45927299,0.00025663,0.00025663,4.602e-05,0.0001163,0.00106524,0.00025663,0.00025663,0.00025663,0.00034217,0.00038494,0.00038494,0.03231438,6.3e-07,0.00486256,0.00025663,0.00106106,0.00486145,0.00042771,0.0002994,0.00017108,7.5e-07
1.0,0.45782761,0.00019427,0.00019427,0.00019427,0.03262308,0.4605802,0.0002914,0.00038853,5.764e-05,5.561e-05,0.00108118,0.00033997,0.00019427,0.00033997,0.00053423,0.00038853,0.00024283,0.03223114,2.05e-06,0.00489978,9.713e-05,0.00107883,0.00489834,0.0002914,0.0002914,0.0004371000000000001,2.15e-06
1.0,0.45822977,0.00034008,0.0004251,4.251e-05,0.03344231,0.4583774000000001,0.00051012,0.00025506,0.00013483,0.00014915,0.00106475,0.00034008,0.00017004,0.0004251,0.00038259,0.00055263,0.00029757,0.03330491,1.45e-06,0.00482186,8.502e-05,0.00105983,0.00482203,0.0004251,0.00025506,0.0,6.3e-07
1.0,0.45837372,0.00037097,0.00032460000000000003,0.00013912,0.03360982,0.45794538,0.00051009,0.00041735,4.524e-05,6.576e-05,0.00105967,0.00051009,0.00018549,0.00032460000000000003,0.00032460000000000003,0.00027823,9.274e-05,0.03344289,1.06e-06,0.00488243,0.00018549,0.0010546,0.00488174,0.00041735,0.00013912,0.00018549,5e-07
1.0,0.45651143,0.00052023,0.00028376,0.00014188,0.03480569,0.45667082,0.00047294,0.00047294,7.129e-05,0.00014013,0.00114862,0.00028376,0.00033106,0.00023647,9.459e-05,0.00018917,0.00033106,0.03480857,1.34e-06,0.00500646,0.00014188,0.00114456,0.0050066,0.00023647,0.00023647,0.00037835,2.42e-06
1.0,0.45950785,0.00041734,0.00035772,0.00035772,0.03238374,0.45940455,0.00011924,0.00029810000000000004,6.682e-05,7.078e-05,0.00103595,0.00047696,0.00035772,0.00023848,0.00011924,0.00017886,0.00017886,0.03201752,1.19e-06,0.0049123000000000005,0.00047696,0.00103288,0.004915999999999999,0.00035772,0.00017886,0.00017886,8e-08
1.0,0.45875365,0.00029651,0.00039535,0.00029651,0.03285015,0.45886251,0.00034593,0.00024709,6.544e-05,8.471e-05,0.00102694,0.00079069,0.00034593,0.00029651,9.884e-05,0.00014826,0.00014826,0.03288358,-1.2e-07,0.00490198,0.00034593,0.00102317,0.00490266,0.00034593,0.00019767,4.942e-05,0.0
1.0,0.46109935,0.00010413,0.00046861,0.00020827,0.03119506,0.46108888,0.00020827,0.00052067,0.00020027,0.0001961,0.00105495,5.207e-05,0.00026034,0.00020827,0.00026034,0.00041654,0.00031239999999999995,0.02981251,3.12e-06,0.00482796,0.00010413,0.00105531,0.00482893,0.00083308,0.00057274,5.207e-05,3.55e-06
1.0,0.46061146,0.0001969,0.00014767,0.00024612,0.03121602,0.46077231,0.0001969,0.00029535,7.462e-05,9.343e-05,0.00102449,0.00073836,0.00029535,0.0001969,0.0001969,0.00044302,9.845e-05,0.03074927,2.56e-06,0.00487928,0.00029535,0.00101868,0.00488134,0.00034457,0.00044302,0.00024612,2.4e-07
1.0,0.45869152,0.00033904,0.00024217,0.00029061,0.03266018,0.45912832,0.00019374,0.00029061,8.120000000000001e-05,6.876e-05,0.00105073,0.00053278,0.00043591,0.00024217,0.0001453,9.687e-05,4.843e-05,0.032637,2.21e-06,0.00496638,0.00033904,0.00104698,0.00496772,0.00029061,0.00019374,0.00033904,8.5e-07
1.0,0.45802133,0.00047702,0.00014311,0.00019081,0.03307653,0.45893152,9.54e-05,9.54e-05,0.00010535,0.00010551,0.00103919,0.00038161,0.00057242,0.00038161,0.00014311,0.00038161,9.54e-05,0.03326906,6.7e-07,0.00489527,0.00062012,0.00103238,0.00489627,0.00023851,0.00014311,0.00019081,-1.4e-07
1.0,0.4592878,0.00019439,0.00043737,0.00029158,0.03234695,0.45964749,0.00029158,0.00029158,5.057e-05,9.552e-05,0.00104527,0.00038878,0.00029158,0.00034018,0.00029158,0.00019439,0.00014579,0.0319904,1.75e-06,0.00491143,0.00014579,0.00104364,0.00491227,0.00038878,0.00034018,0.00019439,1.59e-06
1.0,0.45849856,0.00019268,0.00048171,0.00024085,0.03303244,0.45888954,0.00052988,0.00024085,3.493e-05,5.5200000000000014e-05,0.00105989,0.00028903,9.634e-05,0.00024085,0.00038537,0.00038537,0.00024085,0.0330322,6.5e-07,0.00485891,4.817e-05,0.00105282,0.00485978,0.0003372,0.00043354,0.00014451,6.7e-07
1.0,0.45873117,0.00021967,0.00016476,5.492e-05,0.03268084,0.45944225,0.00049427,0.00032951,0.00013856,0.00010944,0.00108465,0.00016476,0.00016476,0.00027459,0.00032951,0.00071394,0.00038443,0.03245911,2.24e-06,0.00482879,0.00010984,0.00107914,0.00482856,0.00032951,0.00049427,0.00016476,2.09e-06
1.0,0.45984008,0.0003936,0.000492,0.0001968,0.03228312,0.45985165,0.000246,0.000492,0.00010712,0.0001464,0.00104623,0.000246,0.000246,0.0004428,0.0002952,0.0002952,0.000246,0.03131199,6e-07,0.00487111,0.0001476,0.00104665,0.00486992,0.00054119,0.0001476,0.0,3.7e-07
1.0,0.45803806,0.000268,0.0002144,0.0001608,0.03337082,0.45827524,0.0004288,0.0003216,4.746e-05,0.000104,0.00105732,0.000268,0.0004288,0.0002144,0.0001608,0.0002144,5.36e-05,0.03357729,2.61e-06,0.00490679,0.0003216,0.00104883,0.00490824,0.0004288,0.0002144,0.000268,1e-07
1.0,0.45830195,0.00028366,0.00051059,0.00028366,0.03353298,0.45896115,0.00034039,5.673e-05,6.951e-05,7.732e-05,0.00101183,0.00045386,0.00034039,0.00034039,0.00034039,0.00034039,5.673e-05,0.03276199,-9e-08,0.00483871,0.00034039,0.00101147,0.00483898,0.00034039,0.00022693,0.0,-1.12e-06
1.0,0.46146792,0.0002219,0.00016643,0.00033286,0.03075615,0.4614013,0.0002219,0.00044381,4.757e-05,5.143e-05,0.00099005,0.00049928,0.00011095,0.0002219,0.0002219,0.00038833,5.548e-05,0.02995502,2.07e-06,0.00484009,0.00033286,0.0009868,0.00483987,0.00038833,0.00027738,0.00016643,1.73e-06
1.0,0.45892295,0.00043828,0.00032871,0.00016435,0.03269332,0.45911658,0.00027392,0.00043828,0.00012293,8.243e-05,0.00107228,0.00043828,0.00027392,0.00010957,0.00010957,0.00032871,0.00021914,0.03244803,2.64e-06,0.00490466,0.00032871,0.00106842,0.0049076,0.00043828,0.00032871,0.00021914,1.47e-06
1.0,0.45737052,0.00027798,0.00044477,0.00022239,0.03420995,0.45732064,0.00066716,0.00038917,9.762e-05,9.979e-05,0.00109549,0.00011119,5.56e-05,0.00022239,0.00027798,0.00033358,0.00055596,0.03452378,-4e-08,0.00481851,0.00011119,0.00108841,0.00481593,0.00050037,0.00022239,0.0,4.8e-07
1.0,0.45310409,0.00016727,0.00027879,5.576e-05,0.03834026,0.45355144,0.00094788,0.00022303,0.00010542,0.00012849,0.00115722,0.0,0.00027879,0.00055758,0.00055758,0.00033455,0.00050182,0.03828233,1.52e-06,0.00482456,5.576e-05,0.00115657,0.0048309,0.00033455,5.576e-05,0.00016727,8.4e-07
1.0,0.46175802,0.00024806,0.00012403,0.00012403,0.03052063,0.46183275,6.201e-05,0.00031007,7.439e-05,0.00010319,0.00099427,0.00074417,0.00018604,0.00037209,0.00031007,0.00055813,6.201e-05,0.02923158,2.82e-06,0.00489002,0.00018604,0.00099051,0.00488648,0.00024806,0.00031007,0.00024806,2.25e-06
1.0,0.46152379,0.00019552,0.00019552,0.00032587,0.03093036,0.46100319,0.00013035,0.00019552,6.881e-05,7.688e-05,0.00097787,0.0002607,0.00032587,0.00032587,0.00013035,0.00045622,0.00013035,0.03016372,2.7e-07,0.00482468,0.0005214,0.0009787,0.00482531,0.00039105,0.00032587,0.0,-9.8e-07
1.0,0.46148693,0.00019572,0.00039144,0.00019572,0.03098263,0.46100561,0.00013048,0.00019572,0.00010036,0.00012903,0.00100014,0.00026096,0.0003262,0.0003262,0.00026096,0.00052192,0.00013048,0.03000085,2.14e-06,0.00482931,0.0003262,0.00099974,0.00482885,0.00045668,0.00045668,0.0,2.4e-06
1.0,0.46206025,6.996e-05,0.00034982,0.00027986,0.03020207,0.46197163,0.00013993,0.00041978,4.082e-05,0.00010206,0.00099045,0.00055971,0.00027986,0.00020989,0.00013993,0.00020989,0.00020989,0.02920858,1.43e-06,0.00487222,0.00020989,0.00098849,0.00487454,0.00062967,0.00034982,6.996e-05,-1.1e-07
1.0,0.45951451,0.00031373,0.00023530000000000005,0.00010458,0.0321332,0.45960553,0.00031373,0.00023530000000000005,0.00011364,0.00011379,0.00103197,0.00062746,0.00039216,0.00033987,7.843e-05,0.00026144,0.00031373,0.03201108,3.3e-07,0.00489751,0.00026144,0.00102762,0.00489664,0.00033987,0.00015687,2.614e-05,5e-07
1.0,0.45975982,0.0002431,0.00012155,0.00029172,0.03211522,0.46008824,0.00021879,0.0002431,0.00012012,0.00011657,0.00100223,0.00031603,0.00034033,0.0002431,0.0002431,0.00046188,7.293e-05,0.03161911,1.36e-06,0.00479277,0.00060774,0.00099773,0.00479187,0.00046188,0.0002431,0.00012155,4.4e-07
1.0,0.46200085,0.00032431,0.0002219,0.00042673,0.02998724,0.46186063,3.414e-05,0.00023897,4.115e-05,0.00010606,0.00095112,0.00059742,0.00030724,0.00020483,1.707e-05,0.00032431,0.0,0.02972726,7.7e-07,0.00485735,0.00059742,0.00094991,0.00485771,0.00030724,0.00025604,3.414e-05,1e-07
1.0,0.45752175,0.00037895,0.00037895,8.421e-05,0.03380761,0.45804827,0.0003579,0.00031579,0.00014617,0.0001413,0.00109918,0.00031579,0.00042106,0.00033685,0.00025263,0.00025263,0.00029474,0.03367908,1.21e-06,0.00491385,0.00023158,0.00109522,0.00491334,0.00046316,0.00018948,0.00018948,1.39e-06
1.0,0.46037443,0.00015728,0.00015728,0.00031457,0.03146002,0.46079819,0.00027525,0.00017694,1.755e-05,0.00010459,0.0009859,0.00053083,0.00023592,0.0001966,0.00021626,0.00043253,0.0001966,0.03110398,6.8e-07,0.00478837,0.00051117,0.00097749,0.00478706,0.00037355,0.00027525,5.898e-05,1.21e-06
1.0,0.4583496,0.00045295,0.00040765,0.00027177,0.03325329,0.4585785,0.00029442,0.00015853,5.087e-05,6.582e-05,0.00103197,0.00031706,0.00033971,0.00027177,0.00015853,0.00029442,9.059e-05,0.03325756,1.7e-07,0.00488147,0.0004756,0.0010284,0.00488231,0.00031706,0.00018118,9.059e-05,-3e-08
1.0,0.46151521,0.00026713,6.678e-05,0.00030053,0.03039705,0.46175688,3.339e-05,0.00023374,0.0001864,0.00018798,0.00097995,0.00043409,0.0004007,0.00013357,0.0,0.00056766,3.339e-05,0.02970793,3e-06,0.00482027,0.00070123,0.00097808,0.00482331,0.0004007,0.00046748,0.00010018,2.49e-06
1.0,0.46028344,0.00030189,0.0004151,0.00037736,0.03171648,0.46041309,0.00018868,0.00015094,3.226e-05,8.112e-05,0.00098196,0.00067925,0.00022642,0.00030189,0.00026415,0.00026415,0.00015094,0.03125061,7e-08,0.0048299,0.00049057,0.00097899,0.00482859,0.00033962,0.00011321,0.0,-3e-07
1.0,0.45719784,0.00028135,0.00016881,0.00011254,0.03420926,0.45753728,0.00061898,0.00045016,8.813e-05,0.00012208,0.00108601,0.00061898,0.00022508,0.00028135,0.00022508,0.00028135,0.00033762,0.03432405,6.4e-07,0.00486882,0.00016881,0.00108137,0.00486938,0.00039389,0.00011254,0.00016881,9.7e-07
1.0,0.45742881,0.00050787,0.0003809,0.00012697,0.03404627,0.45755219,0.00028567,0.00041264,0.00013988,0.00013343,0.00112843,0.00019045,0.00028567,0.00019045,0.00028567,0.00031742,0.00025393,0.03385954,2.8e-06,0.004954600000000001,0.00022219,0.00112757,0.00495708,0.0003809,0.00028567,0.00041264,3.38e-06
1.0,0.45887893,0.00042064,9.348e-05,0.00028043,0.03287423,0.45940744,0.00014021,0.00046738,6.968e-05,7.747e-05,0.00106881,0.00042064,0.00032716,0.00028043,0.00023369,0.00028043,0.00014021,0.03200421,2.82e-06,0.00493634,0.00042064,0.00106682,0.00493668,0.00028043,0.00018695,0.00042064,2.8e-06
1.0,0.46055507,9.889e-05,0.00019779,0.00024724,0.03198,0.46059303,0.00029668,0.00064282,0.00019243,0.00019424,0.00104435,4.945e-05,0.00029668,0.00024724,0.00019779,0.00039558,0.00029668,0.03021317,3.73e-06,0.00478795,0.00029668,0.00104513,0.00478886,0.00079116,0.00039558,4.945e-05,3.44e-06
1.0,0.45735208,0.00053074,0.00014153,0.0002123,0.03453907,0.45740347,0.00035383,0.00035383,0.00014238,0.00017839,0.00107278,0.00035383,0.00031844,0.00017691,0.00014153,0.00035383,0.00017691,0.03391112,1.76e-06,0.00486454,0.0006014999999999999,0.00106947,0.00486459,0.00035383,0.00010615,0.00024768,6.2e-07
1.0,0.45897069,0.00036774,0.00042903,0.00030645,0.03221074,0.459426,0.00012258,0.00030645,0.00013735,0.00013819,0.00104862,0.00030645,0.00049032,0.00030645,0.00018387,0.00018387,6.129e-05,0.03252655,1.28e-06,0.00492006,0.00036774,0.00104275,0.004917899999999999,0.00049032,0.00024516,0.00018387,1.85e-06
1.0,0.45868639,0.00038805,0.00038805,0.00033954,0.033718,0.45869144,0.00024253,0.00033954,0.000113,0.00012043,0.00106395,0.00053357,0.00029104,9.701e-05,0.00014552,0.00024253,0.00014552,0.03204138,3.08e-06,0.00491657,0.00038805,0.00106712,0.00491928,0.00038805,0.00038805,0.00029104,2.74e-06
1.0,0.45948481,0.0002574,0.00018386,0.0002574,0.0320774,0.45991714,0.00014709,0.00014709,5.997e-05,8.603e-05,0.00100439,0.00051481,0.00036772,0.0002574,0.00029418,0.00029418,7.354e-05,0.03202327,1.53e-06,0.00485371,0.00055158,0.00100272,0.00485551,0.00036772,0.00011032,0.00022063,2.3e-07
1.0,0.45968281,0.00045361,0.00054433,0.00013608,0.0320834,0.45990732,9.072e-05,0.0002268,0.00017503,0.00018828,0.00103338,0.00031752,0.00045361,0.00031752,0.00027216,0.00036289,9.072e-05,0.031519599999999995,1.39e-06,0.00487567,0.00036289,0.00103154,0.00487385,0.00054433,0.0002268,4.536e-05,9.5e-07
1.0,0.46050186,0.00031548,0.00026289999999999994,0.00015774,0.03161659,0.4605031,0.00026289999999999994,0.00031548,5.816e-05,0.00010408,0.00101137,0.00047323,0.00026289999999999994,0.00026289999999999994,0.00010516,0.00047323,0.00021032,0.03090891,9.6e-07,0.00483109,0.00036806,0.00100702,0.0048292000000000005,0.00042064,0.00031548,0.0,5.7e-07
1.0,0.4572357,0.00033781,0.00043433,4.826e-05,0.03412344,0.45773323,0.00043433,0.00024129,0.00014751,7.954e-05,0.00109783,0.00024129,0.00028955,0.00019303,0.00038607,0.00028955,0.00024129,0.03407308,1.66e-06,0.0048918,0.00019303,0.0010927,0.00488965,0.00048259,0.00028955,0.00028955,1.03e-06
1.0,0.45736236,0.00031045,0.0002661,0.00022175,0.03434572,0.45776297,0.00039915,0.0003548,0.00013484,0.00016152,0.00111252,0.00022175,0.00022175,0.0003548,0.0002661,0.0004435,0.00048785,0.03361712,1.94e-06,0.00488758,0.00022175,0.00111008,0.00488949,0.00031045,0.00031045,0.00022175,1.45e-06
